,Mean_spectral_centroids,Mfcc,Sample_name,Tempo,Total_zero_crossings,Zero_crossing_rate
0,912.5775595393632,"[ -9.05092015e+02  -6.77146134e+02  -5.66267330e+02  -5.60974629e+02
  -5.64160296e+02  -5.86577874e+02  -5.31214768e+02  -5.40998782e+02
  -5.47934879e+02  -5.43051739e+02  -5.97018446e+02  -5.60345006e+02
  -5.42995847e+02  -5.58452753e+02  -5.54631720e+02  -5.12112668e+02
  -5.45828658e+02  -5.71063787e+02  -5.73621042e+02  -5.87494896e+02
  -5.30949775e+02  -5.36648395e+02  -5.30932367e+02  -5.52163554e+02
  -5.62387065e+02  -5.20348546e+02   6.59697733e-03   7.85667545e+01
   2.07618162e+02   1.92086717e+02   1.98845356e+02   1.98565255e+02
   1.87171970e+02   1.87315504e+02   2.03218122e+02   1.87360274e+02
   1.94628352e+02   1.96181291e+02   1.76587379e+02   2.00443286e+02
   1.73749036e+02   1.80136647e+02   2.00409330e+02   1.93932320e+02
   2.00987598e+02   2.28774649e+02   2.07165891e+02   1.74265491e+02
   1.97196254e+02   1.89884639e+02   1.81377844e+02   1.91275289e+02
   6.59548707e-03  -5.69862543e+01  -1.37293023e+01  -1.39545853e+01
  -9.53191195e+00  -6.09163570e+00  -4.32757944e+00  -1.78605748e+01
  -1.01923490e+01  -2.17949286e+01  -1.63474585e+01  -1.86248826e+01
  -1.75615410e+01  -1.01146085e+01  -1.93386393e+01  -2.05403306e+01
  -3.93084497e+00   1.00446052e+01   1.08056187e+01   7.94593282e+00
  -2.10353164e+01   1.96400065e+00  -1.82675487e+01  -5.58595814e+00
  -6.14763610e+00  -1.90914688e+01   6.59300355e-03   1.20777604e+01
   3.43690745e+01   4.64970898e+01   4.32975399e+01   3.68599052e+01
   4.09856111e+01   4.51150727e+01   4.15507535e+01   3.45352255e+01
   2.26096873e+01   3.69837569e+01   5.26320459e+01   4.41840254e+01
   3.68453612e+01   3.14130463e+01   3.01673080e+01   2.56949710e+01
   2.52252423e+01   2.34007169e+01   2.67280697e+01   3.39301699e+01
   4.48323358e+01   4.51602237e+01   3.99662325e+01   4.08082132e+01
   6.58952716e-03  -8.66281127e+00   1.23379260e+01   9.95310472e+00
   1.29770833e+01   2.60857697e+01   6.86555772e+00   2.02195343e+00
   8.10429544e+00   8.10452236e+00   2.20221157e+01   9.57593471e+00
   5.75456525e+00   1.38949102e+01   1.77636329e+01   2.81925625e+00
   7.67877300e+00   1.24026330e+01   1.94448143e+01   2.37423576e+01
   2.26776928e+01   1.85638287e+01   1.02022856e+01   2.05276110e+01
   1.29042360e+01   4.67256249e+00   6.58505840e-03   8.53606237e+00
   8.24325302e+00   1.76048178e+01   6.09521098e+00  -4.48576108e-01
   3.70177726e+00   1.37620615e+01   6.21805199e+00   3.32902071e+00
   1.22984505e+01   1.03657566e+01   2.17189409e+01   6.37719671e+00
   2.56298743e+00   3.26145521e+00   1.33352702e+01   1.05828504e+01
   1.81925288e+01   1.21675637e+01   1.47941224e+01   2.05225933e+01
   1.20196607e+01   2.83159847e+00   8.74157795e+00   1.09364038e+01
   6.57959796e-03   8.15445809e+00   9.26044161e+00   4.44194823e+00
   3.55948457e+00   3.40818765e+00   4.71427100e+00  -5.60526296e+00
  -2.68048065e+00  -2.58135860e+00  -3.90027409e+00   1.06481679e+01
   6.61400178e+00  -1.22692519e+00  -8.66209575e+00   1.02719717e+00
   3.52722542e+00  -9.63000329e-01  -3.93926079e+00   9.98276597e-01
   2.82473535e-01   1.29107754e+00   3.92514985e+00   1.63761806e+00
   2.21352788e+00  -3.51340135e+00   6.57314666e-03   1.79409170e+00
  -2.66228812e+00  -8.19518482e+00  -2.21938120e+00  -1.72163102e+00
  -6.12660941e+00  -2.15395304e+01  -8.49038471e+00  -5.99235042e+00
  -9.76568668e+00  -3.34639712e+00  -1.19094488e+01  -8.59762489e+00
  -1.82591491e+01  -1.44352508e+01  -9.20670736e+00  -1.25232260e+01
  -9.58669223e+00  -1.06620390e+01  -1.67659305e+01  -9.31973379e+00
  -4.98427568e+00  -4.69399031e+00  -1.30090762e+01  -1.98740719e+01
   6.56570546e-03  -2.04874063e+00   1.09804035e+01   2.23972970e+01
   1.28223877e+01   5.35269602e+00   6.01720388e+00   2.51694930e+00
  -2.43582943e+00  -4.87460426e+00   3.98280537e-01   4.71863048e+00
   1.73238270e+01   8.42776117e+00  -4.55065670e+00  -3.91480767e+00
  -6.74094249e+00  -5.79497719e+00  -8.18300224e+00  -2.78353702e+00
  -5.44449313e+00  -9.69430205e+00   4.94905208e+00   7.02700100e-02
   3.05302080e+00  -2.21841268e+00   6.55727550e-03  -6.26491161e+00
   2.04825628e+00   3.99116936e+00   6.60262919e+00   1.08656478e+01
   1.58732926e+01   7.60198739e+00  -6.56581675e+00   2.29299373e+00
  -3.90914915e+00   1.46522102e+00  -1.56240737e+00   5.69874811e+00
   1.19286267e+01   1.00442652e+01   4.71708634e+00   9.59069425e+00
  -3.00959793e+00  -5.14154678e-01   7.92323148e-01   9.75316661e+00
   7.44205250e+00   1.51882370e+01   1.27713860e+01   7.46152952e+00
   6.54785803e-03  -1.56482299e+01  -1.03382833e+01  -9.16914837e+00
  -9.81203875e+00  -1.01954208e+01  -8.50021213e+00   4.88229030e+00
  -8.66955221e+00  -1.66149192e+01  -1.02906943e+01  -1.94010989e+00
  -1.44579569e+01  -8.45925231e+00  -2.04064682e+01  -1.60438622e+01
  -6.90480006e+00  -9.96738322e+00  -4.32907678e+00  -1.78310523e+00
  -8.33228402e+00  -1.35084751e+01  -7.88873023e+00  -1.00431105e+01
  -1.18531087e+01   2.03092016e+00   6.53745448e-03   2.67407929e-01
   1.18216778e+00   4.91820165e+00  -4.88338611e+00  -2.13417253e+00
  -9.16351545e+00   1.38323846e+01   1.45885900e+01  -4.73184805e+00
  -5.75830530e+00   7.69130457e+00   1.90960762e+00  -6.10588825e+00
  -1.03639701e+01  -1.76922956e+01  -5.20205460e+00   2.40478084e+00
   7.84833975e+00   6.50523360e-01   4.23376704e+00   1.25073900e+01
  -1.59304797e+00  -2.06399287e+00  -1.12097163e+01   8.95233950e+00
   6.52606641e-03   1.89992313e+00  -6.10767219e+00  -1.11394351e+01
  -1.93337309e+01  -1.11091466e+01  -2.87970249e+01  -1.71066906e+01
   7.57134570e+00   4.69906784e+00   7.02637149e-01  -8.15930322e+00
  -1.40668767e+01  -1.91622925e+01  -1.64916003e+01  -3.57505428e+01
  -1.28607598e+01  -1.15592039e+01  -1.22967835e+01  -1.32022085e+01
  -3.06287496e+00  -2.85728255e+00  -1.69435296e+01  -1.48279798e+01
  -2.58847023e+01  -2.30022676e+01   6.51369554e-03  -6.02708019e+00
  -1.05093668e+01  -8.83101247e+00  -6.04802060e+00  -5.27030919e+00
  -7.14227736e+00  -2.37384975e+01  -1.20179508e+01   1.33870768e+00
  -3.76654115e+00  -5.64788394e+00  -5.95005719e+00  -4.03040340e+00
   7.43681051e+00  -3.25081422e+00  -2.03227156e+00  -2.91547113e+00
  -1.39873651e+01  -1.88306205e+01   4.90763774e+00   6.99775989e+00
  -1.77204017e+00   1.18513130e+00  -3.15133518e+00  -2.15495551e+01
   6.50034373e-03  -5.41436435e+00  -1.18225432e+01  -4.16138896e+00
  -1.88812126e+00   9.11761563e-01  -3.09677984e+00  -1.15195164e+01
  -1.32033644e+01  -1.33353736e+00  -1.12430278e+01  -9.30081394e+00
   4.61712480e+00  -2.14412557e+00   8.24232527e-01   1.08109730e+00
  -7.93052988e+00  -1.15206652e+01  -1.72334761e+01  -5.17221646e+00
  -1.33215492e+01  -1.38642105e+01  -6.21937010e+00   6.19860689e+00
  -5.95767180e-01  -9.05795582e+00   6.48601300e-03  -1.16616605e+01
  -1.60640525e+01  -1.74651206e+01  -1.25234452e+01  -3.79708990e+00
   5.69062954e+00  -1.16474850e+01  -1.01391597e+01  -8.28520056e+00
  -1.37685708e+01  -1.32063927e+01  -9.89299244e+00  -1.25144611e+01
  -1.06286387e+01   2.82689893e+00   1.67512260e+00   1.62459639e+00
  -1.14519540e+00  -5.05423949e+00  -1.14000606e+01  -6.61538480e+00
  -1.62240113e+01  -1.40183390e+00   6.72271590e-01  -1.21184173e+00
   6.47070549e-03  -3.67871415e+01  -6.41539608e+00  -2.79933037e+00
  -2.80720563e+00  -1.68992062e+01  -5.00301124e+00   3.22075471e-01
  -8.55531599e+00  -2.50133477e+01  -2.20325140e+01  -9.85692509e-01
   1.12370947e+00  -6.69906648e+00  -2.98505778e+01  -1.56939768e+01
  -3.06244742e+00  -2.77667804e+00  -3.27637766e+00  -3.07121065e+00
  -1.43849546e+01  -1.07842632e+01  -6.47237240e+00  -2.48206158e+01
  -1.53406978e+01   4.54074223e+00   6.45442352e-03  -3.51910557e+01
   7.01951037e+00   5.38923494e+00   7.24634323e+00  -1.70656242e+00
   2.81297645e+00   4.74268920e+00   2.14935897e+00  -1.19392190e+01
  -1.82720546e+01   1.31481638e+01   1.48682973e+01   2.34866458e+00
  -6.25452789e+00  -3.35244345e+00   1.46395978e+01   8.35098603e+00
   4.23726987e+00  -4.83138708e+00   6.19475689e+00   4.57281473e+00
   7.18598082e+00  -4.02755243e+00  -5.88735362e+00   4.43825831e+00
   6.43716954e-03  -1.91749514e+01   2.95099772e+00  -8.51772704e+00
   4.84162726e+00   5.58190589e+00  -8.35540031e+00  -9.62488926e+00
   2.38069289e+00  -8.25477248e+00  -6.75144025e+00   1.02036025e+00
  -8.81820139e+00  -5.33064734e-01  -2.85485589e+00  -9.98032939e+00
   1.25985431e+01   1.37338241e+01   6.76864318e+00   1.16609456e+00
   1.25660029e+01   3.28877382e+00   3.96493940e+00   5.10481408e-01
  -7.96850270e+00  -8.59116599e+00   6.41894614e-03  -1.79818303e+01
   1.21659042e+00   2.83142426e+00   6.98274827e+00   8.78870196e+00
  -6.37752394e-02  -7.39685435e+00   8.37142030e+00  -2.21073798e+00
   1.72801725e+00  -9.19121574e+00  -3.78316082e+00   3.30840286e+00
   3.54140969e+00  -1.06818970e-01   9.13811193e+00   1.09602620e+01
   1.15425041e+01   1.44928083e+01   1.37241688e+01  -1.75170801e+00
   2.17308237e+00   4.56531088e+00  -5.79659065e+00  -4.14641786e+00]",Amazing John Newton - Grace 1.wav,117.45383522727273,23363.0,"[ 0.00190476  0.04213152  0.03433107  0.03319728  0.03410431  0.04539683
  0.0524263   0.03433107  0.04793651  0.05034014  0.04081633  0.03460317
  0.03410431  0.03482993  0.05764172  0.05873016  0.04662132  0.04888889
  0.0384127   0.03346939  0.04743764  0.05396825  0.03650794  0.04829932
  0.04879819  0.02022676]"
1,602.0845899827038,"[ -5.27074257e+02  -5.07685864e+02  -5.52464758e+02  -6.26364147e+02
  -5.70673908e+02  -5.48009389e+02  -5.39935832e+02  -5.66182632e+02
  -5.66948155e+02  -5.62938844e+02  -5.88760480e+02  -5.89522008e+02
  -5.98984479e+02  -5.83353244e+02  -5.61869287e+02  -5.27196777e+02
  -5.66610256e+02  -5.35036417e+02  -5.58198094e+02  -5.62300593e+02
  -5.34125423e+02  -5.84709258e+02  -5.55431449e+02  -5.35897660e+02
  -5.28488290e+02  -5.45995719e+02   1.85166637e+02   1.85517745e+02
   2.03037502e+02   2.09724055e+02   1.92372638e+02   1.88246504e+02
   1.96673255e+02   1.99760165e+02   2.00634219e+02   2.00009455e+02
   1.96032414e+02   2.05578967e+02   2.20564688e+02   2.40118205e+02
   2.45055819e+02   2.21987086e+02   2.22895416e+02   2.23792600e+02
   2.54476856e+02   2.54494110e+02   2.53022266e+02   2.31098958e+02
   2.35336483e+02   2.37710266e+02   2.28631601e+02   2.37025489e+02
  -1.89063424e+01  -2.35824318e+01  -1.02272845e+01   5.55499913e+00
  -2.58450140e+01  -9.49855849e+00  -1.11628099e+01  -4.33944485e+00
  -3.33769728e+00  -3.42307460e+00   4.83687471e+00   9.05215548e+00
   1.01358047e+01  -7.86219668e+00  -9.61081746e+00  -1.80622282e+01
  -2.00104994e+01  -2.07832026e+01  -1.17333305e+00   3.29071854e+00
  -1.69663818e+01  -9.58133684e+00  -1.88179028e+01  -2.68572352e+01
  -2.49087115e+01  -2.17820695e+01   4.28819297e+01   5.24338050e+01
   3.78838692e+01   1.97768591e+01   2.93288424e+01   4.85711658e+01
   4.62242350e+01   3.83771706e+01   3.39996913e+01   4.71547251e+01
   4.81539838e+01   4.15031800e+01   2.81162498e+01   6.86977501e+00
   7.54171673e+00   2.98539342e+01   2.28019299e+01   2.73283889e+01
   1.40353633e+01   1.40601660e+01   1.28704544e+01   5.31039219e+00
   7.20170654e+00   1.84874443e+01   2.31658982e+01   1.67440347e+01
  -4.13420485e-02   1.45473462e+00   9.80010297e+00   2.92798419e+01
   6.79520068e+00   1.00084089e+00   7.74299081e+00   1.90553515e+01
   6.26076420e+00   6.78183099e+00   1.17109472e+01   9.34642975e+00
   2.27364138e+01   2.64638082e+01   2.45802665e+01   1.13025946e+01
   2.79715751e+01   8.16750782e+00   2.41600280e+01   2.43092918e+01
   2.28771410e+01   2.72532229e+01   6.14980117e+00   2.17819001e+01
   1.90100750e+01   2.62620417e+01   1.38113266e+01   9.91607711e+00
   5.21642610e+00   2.80061935e+00  -7.75936078e-01   1.29029732e+01
   7.99897363e+00  -2.19062315e-01   5.95663032e-01   1.22930001e+01
   2.39081297e+01   2.25909837e+01   1.20081732e+01  -5.26544285e+00
   9.00167171e+00   1.06767397e+01   3.78340812e+00   1.16978246e+01
   4.26800821e+00   5.74634573e+00   1.27532263e+00   8.03979124e+00
  -5.29991491e+00   2.94252638e+00   8.37432577e+00   4.90873598e+00
  -1.58762378e+00  -4.05250811e+00   1.54447156e+00  -3.30461566e+00
   9.17337636e+00  -4.38400202e+00  -2.88553315e+00  -5.00572124e+00
  -1.37634227e+00   8.32338199e+00   8.84608503e+00   7.88297240e+00
   5.08265655e+00  -4.25071727e-01  -1.56392098e+00  -8.70791598e+00
  -9.15674629e+00  -7.49928271e+00   2.14342740e+00   1.60242345e+00
  -3.83997592e-01  -8.38033171e+00  -7.90095274e-01   2.08902505e-01
  -7.08878375e+00   2.47220754e+00  -2.14979432e+01  -1.41749583e+01
   1.90432481e+00  -3.38195702e+00  -4.79135897e-01  -1.59002802e+01
  -7.96371519e+00  -1.63641243e+01  -1.98770842e+01  -1.14889213e+01
  -1.07770963e+01  -1.13685587e+01  -2.59815712e+00  -1.63182276e-01
  -6.32446781e+00  -6.58822530e+00  -6.65056729e+00  -2.11658056e+01
  -2.18727313e+00   4.94017887e+00   9.50211622e+00  -5.55304598e+00
   8.56967441e-02   2.10303723e-01  -7.59483649e+00   1.91995794e+00
   3.39004503e+00   1.91822587e+00   2.97103551e+00   9.14344354e+00
  -4.14544986e+00   1.59763859e+01   9.04687696e+00  -9.01510864e+00
   1.93399672e+00   6.15820962e+00   2.09417184e+01   2.08621800e+01
   4.67790449e+00  -7.02644850e+00  -4.81378565e+00  -8.85305380e-01
  -2.28073341e-01   9.37855809e-01  -6.95421189e-01   1.02622866e+01
   5.03584654e+00   3.64808918e+00  -6.66489085e-01   2.29131770e+00
  -7.42711600e+00   7.60114448e+00   6.82174511e+00  -8.06101237e+00
  -1.06328632e+00   7.39575266e+00   1.73233115e+00   2.09510613e+00
   8.10742298e+00   1.19657088e+01   1.64234985e+01   4.68940080e+00
  -1.29534581e+00  -1.89246435e+00  -5.98381030e+00  -1.00612116e+01
  -3.39544030e+00  -7.80750103e+00  -9.83875613e+00  -7.19015501e+00
  -6.50927637e+00  -5.55699199e+00  -6.85428301e+00   3.03962739e+00
  -7.71094296e+00   1.16448984e+00  -7.38203382e+00   1.77343071e+00
   4.33330138e+00  -7.26169509e+00  -1.28765679e+01  -2.30712061e+00
  -1.74731499e+00  -1.02501912e+01  -5.91357274e+00  -6.02939463e+00
  -1.05525853e+01  -5.97947621e+00  -1.00032896e+01  -9.09548964e+00
  -6.79060269e+00  -1.64068846e+01  -4.45950945e+00  -9.92040318e+00
  -7.43827099e+00  -1.45886156e+01  -7.34254898e+00  -5.23159458e+00
  -8.91559251e+00  -4.79792267e+00  -1.41386539e+01  -6.81399736e+00
  -1.33104480e+01  -4.06502801e+00   7.48488599e+00   2.15218284e+01
   1.82678659e-01   3.37676798e+00   3.86293384e-01   9.95535223e+00
   3.39819755e+00  -6.81352476e-01  -8.73974148e+00  -2.99249730e+00
   5.10290278e+00  -1.06141753e+00  -4.60219812e+00  -8.68790355e+00
  -1.53800767e+01  -1.50764278e+01  -1.38195305e+01  -9.92939539e+00
  -3.54654659e+00  -4.23736258e-01  -1.30838364e+01  -2.19641630e+01
  -1.26564657e+01  -1.61406694e+01  -1.24706833e+01  -1.90373463e+01
  -2.24277840e+01   2.70685832e-01   5.80190515e+00   4.49508330e+00
  -4.00583923e+00  -8.11355184e+00  -1.56804111e+01  -1.10076225e+01
  -2.10130792e+01  -2.00319683e+01  -7.58265127e+00  -1.26150122e+01
  -6.28542082e+00  -8.37590777e-02  -6.75283873e+00  -8.82307836e+00
  -1.26630672e+01  -1.49965912e+01  -6.26691065e-01  -1.10873302e+01
  -1.15956041e+01  -1.53625566e+01  -2.89851895e+00  -1.33083492e+01
  -5.26516054e+00  -1.66512531e+01  -1.96803372e+01  -1.76969170e+01
  -4.46301693e-01  -1.49980221e+00  -1.34489043e+01  -1.17429248e+01
  -1.27383161e+00  -3.60515556e+00  -8.77978124e+00  -6.27953469e+00
  -9.78278094e+00  -6.69272813e+00   3.79899441e-01  -6.97121183e+00
  -7.52935501e-02  -4.51206595e+00  -6.19536205e+00  -9.49297800e+00
  -3.30040577e+00  -9.39677912e+00  -7.73971164e+00  -3.72834857e+00
  -1.05343423e+01  -6.60235049e+00  -1.07081088e+01  -1.70602755e+01
  -6.38801347e+00  -1.90278177e+01  -1.29522765e+00  -3.17749707e-01
  -1.75281202e+01  -6.94037409e+00  -4.44493181e-01   3.35967390e+00
   2.62722503e+00   7.82752937e+00   2.71882705e+00   5.23046685e+00
   3.55715475e+00  -1.02346026e+01  -7.35779238e+00  -1.13815370e+01
  -1.21989115e+01   5.94359102e-01  -8.61336307e+00  -3.19365741e+00
   6.61596091e-01  -7.99031418e+00  -7.09148965e+00  -1.51502802e+00
  -1.38998367e+01  -1.30683047e+01  -9.23819911e+00  -1.12577196e+01
  -2.98559680e+00  -4.72972355e-01  -1.92841215e+01  -1.62648929e+01
  -1.10349394e+01  -4.42082652e+00  -2.13300242e+00   2.68356083e+00
  -2.16446061e+00   3.17470109e+00   3.52850786e+00  -3.55470184e+00
  -2.93092036e+00  -1.04637783e+01  -8.62187204e+00  -7.17736093e+00
  -1.28450510e+00   1.15219307e+00   6.28511651e+00  -6.37691644e+00
  -7.51123591e-01  -1.78946530e+00  -8.77741361e+00  -2.94758360e+00
   3.23802757e+00  -1.02351940e+01  -1.62246977e+01  -9.10993414e+00
  -1.46389455e+01  -2.15829606e+00  -4.46424997e+00  -1.84195123e+01
  -1.53927345e+01   2.34985418e+00   8.25031635e-01  -9.90396863e-01
   2.08973683e+00   4.70786007e+00   1.03132809e+00  -1.86000776e+00
   4.79440566e-01  -1.03883577e+00   3.75339089e+00   4.84164205e+00
   8.01161723e+00   1.40684889e+00   3.57628963e+00   4.35323942e+00
  -5.36283510e+00   2.74518422e+00   4.18038618e+00   8.34765199e+00
  -1.36424216e+01  -1.02662103e+01   5.58420834e+00   1.08491433e+01
   4.59723412e+00   4.59609711e+00  -4.36281458e+00   1.24987516e+00
   4.66327109e+00   5.45704356e+00  -4.88481241e-01   5.40405700e+00
  -1.40846750e+00  -2.13348566e+00  -3.01741927e+00  -8.43158844e+00
  -2.69906835e+00  -4.37195373e+00   8.08847328e+00   4.47361092e+00
   9.44735147e+00   4.32008519e+00  -8.28034298e+00  -1.86481217e+00
  -9.25760737e+00   1.90500130e+00  -1.50084529e-01  -5.78272504e+00
   2.64557389e+00  -8.73432728e+00  -2.61477490e+00   1.21821501e+01
  -2.50687627e-01  -1.19776316e+01  -1.45126446e+01  -5.31783935e+00
  -6.48416115e-01  -4.25268059e+00  -3.52780673e+00  -9.18603768e+00
  -7.11981107e+00  -1.18712452e+01  -8.04975097e+00  -5.17242319e+00
  -3.94583857e+00   1.69246628e-01  -6.13096766e+00  -2.47028637e+00
  -3.58640050e+00  -1.79082978e+00  -7.06290412e+00   4.29232459e+00
   7.81282779e+00  -4.55238172e-02   7.55945208e-01  -7.87251646e+00
   2.41707738e+00   1.18962671e+01   6.92521222e-01  -1.43267873e+01
  -1.08618603e+01  -9.38819793e+00  -2.74774509e+00  -1.10035918e+01
   1.43527649e+00  -3.10284374e+00  -1.53462786e+00   4.18887357e+00
  -5.41200670e+00   5.07927397e+00  -4.41925588e+00  -1.87918953e+00
  -1.13111481e+01  -4.47735829e+00  -2.83999892e+00   2.84577172e+00]",Amazing John Newton - Grace 2.wav,151.99908088235293,18369.0,"[ 0.01337868  0.04331066  0.04072562  0.03904762  0.04371882  0.03192744
  0.03555556  0.04612245  0.0430839   0.03111111  0.02303855  0.02181406
  0.02453515  0.03614512  0.03002268  0.03160998  0.02571429  0.03265306
  0.02843537  0.02752834  0.03346939  0.03106576  0.04185941  0.0322449
  0.02907029  0.01573696]"
